start_date,AGGREGATED_NON_PROGRAMMABLE_FRANCE_D-1_value,AGGREGATED_PROGRAMMABLE_FRANCE_D-1_value,SOLAR_CURRENT_value,SOLAR_D-1_value,SOLAR_ID_value,WIND_CURRENT_value,WIND_D-1_value,WIND_ID_value
2018-12-31 23:00:00+00:00,3344.0,57050.0,0.0,0.0,,1600.57,1697.77,
2018-12-31 23:30:00+00:00,3283.0,56361.0,,,,,,
2019-01-01 00:00:00+00:00,3135.0,55561.0,0.0,0.0,,1567.24,1680.34,
2019-01-01 00:30:00+00:00,3099.0,55499.0,,,,,,
2019-01-01 01:00:00+00:00,3000.0,54748.0,0.0,0.0,,1656.57,1674.89,
2019-01-01 01:30:00+00:00,2976.0,53786.0,,,,,,
2019-01-01 02:00:00+00:00,2937.0,52594.0,0.0,0.0,,1744.96,1669.68,
2019-01-01 02:30:00+00:00,2914.0,51688.0,,,,,,
2019-01-01 03:00:00+00:00,2899.0,49273.0,0.0,0.0,,1834.57,1663.74,
2019-01-01 03:30:00+00:00,2900.0,48494.0,,,,,,
2019-01-01 04:00:00+00:00,2730.0,48544.0,0.0,0.0,,1873.27,1687.47,
2019-01-01 04:30:00+00:00,2718.0,47689.0,,,,,,
2019-01-01 05:00:00+00:00,2706.0,47770.0,0.0,0.0,,1912.57,1711.47,
2019-01-01 05:30:00+00:00,2705.0,47837.0,,,,,,
2019-01-01 06:00:00+00:00,2927.0,48203.0,0.0,0.0,0.0,1769.26,1735.76,1769.26
2019-01-01 06:30:00+00:00,2933.0,48303.0,,,,,,
2019-01-01 07:00:00+00:00,2922.0,48738.0,0.0,0.0,0.0,1810.24,1839.79,1810.24
2019-01-01 07:30:00+00:00,2762.0,49544.0,,,,,,
2019-01-01 08:00:00+00:00,2894.0,50599.0,151.5,151.2,151.5,1841.26,1943.27,1841.26
2019-01-01 08:30:00+00:00,2903.0,52011.0,,,,,,
2019-01-01 09:00:00+00:00,3029.0,52378.0,935.22,924.27,923.27,1861.62,2046.82,1871.5
2019-01-01 09:30:00+00:00,3221.0,52277.0,,,,,,
2019-01-01 10:00:00+00:00,3202.0,53674.0,1858.27,1804.29,1800.68,2088.84,2167.4,2099.79
2019-01-01 10:30:00+00:00,3194.0,53861.0,,,,,,
2019-01-01 11:00:00+00:00,3165.0,53828.0,2481.4,2398.42,2386.12,2317.67,2287.68,2327.7
2019-01-01 11:30:00+00:00,3170.0,53829.0,,,,,,
2019-01-01 12:00:00+00:00,3057.0,53511.0,2699.78,2601.6,2569.45,2548.35,2408.16,2554.51
2019-01-01 12:30:00+00:00,3046.0,53314.0,,,,,,
2019-01-01 13:00:00+00:00,3030.0,53241.0,2422.88,2350.21,2334.82,2646.96,2543.41,2649.18
2019-01-01 13:30:00+00:00,3031.0,53238.0,,,,,,
2019-01-01 14:00:00+00:00,3014.0,53224.0,1703.41,1670.69,1658.43,2744.61,2678.61,2745.86
2019-01-01 14:30:00+00:00,2839.0,53210.0,,,,,,
2019-01-01 15:00:00+00:00,2873.0,53085.0,669.41,657.81,665.43,2841.83,2814.24,2842.17
2019-01-01 15:30:00+00:00,2912.0,53204.0,,,,,,
2019-01-01 16:00:00+00:00,3238.0,54827.0,38.69,38.17,37.89,2961.76,2953.31,2961.39
2019-01-01 16:30:00+00:00,3256.0,55095.0,,,,,,
2019-01-01 17:00:00+00:00,3512.0,58643.0,0.0,0.0,0.0,3081.52,3092.82,3080.12
2019-01-01 17:30:00+00:00,3594.0,59980.0,,,,,,
2019-01-01 18:00:00+00:00,3662.0,60069.0,0.0,0.0,0.0,3200.1,3231.72,3198.59
2019-01-01 18:30:00+00:00,3671.0,59635.0,,,,,,
2019-01-01 19:00:00+00:00,3514.0,58809.0,0.0,0.0,0.0,3244.56,3331.81,3243.3
2019-01-01 19:30:00+00:00,3472.0,57864.0,,,,,,
2019-01-01 20:00:00+00:00,3297.0,57345.0,0.0,0.0,0.0,3288.69,3431.78,3287.74
2019-01-01 20:30:00+00:00,3292.0,56427.0,,,,,,
2019-01-01 21:00:00+00:00,3198.0,56933.0,0.0,0.0,0.0,3332.73,3531.65,3331.71
2019-01-01 21:30:00+00:00,3198.0,58029.0,,,,,,
2019-01-01 22:00:00+00:00,3142.0,57110.0,0.0,0.0,0.0,3536.52,3706.6,3534.69
2019-01-01 22:30:00+00:00,3005.0,56816.0,,,,,,
2019-01-01 23:00:00+00:00,2833.0,56318.0,0.0,0.0,,3212.99,3322.94,
2019-01-01 23:30:00+00:00,2656.0,55404.0,,,,,,
2019-01-02 00:00:00+00:00,2537.0,54942.0,0.0,0.0,,3430.89,3569.65,
2019-01-02 00:30:00+00:00,2523.0,54849.0,,,,,,
2019-01-02 01:00:00+00:00,2499.0,54039.0,0.0,0.0,,3555.25,3724.19,
2019-01-02 01:30:00+00:00,2469.0,53731.0,,,,,,
2019-01-02 02:00:00+00:00,2469.0,52895.0,0.0,0.0,,3677.56,3877.56,
2019-01-02 02:30:00+00:00,2463.0,52352.0,,,,,,
2019-01-02 03:00:00+00:00,2459.0,52212.0,0.0,0.0,,3796.49,4030.83,
2019-01-02 03:30:00+00:00,2461.0,52254.0,,,,,,
2019-01-02 04:00:00+00:00,2465.0,53728.0,0.0,0.0,,3918.17,4063.46,
2019-01-02 04:30:00+00:00,2471.0,54310.0,,,,,,
2019-01-02 05:00:00+00:00,2573.0,56336.0,0.0,0.0,,4038.48,4095.04,
2019-01-02 05:30:00+00:00,2758.0,57530.0,,,,,,
2019-01-02 06:00:00+00:00,3042.0,61058.0,0.0,0.0,0.0,3523.42,4126.43,3523.42
2019-01-02 06:30:00+00:00,3108.0,62681.0,,,,,,
2019-01-02 07:00:00+00:00,3316.0,63305.0,0.0,0.0,0.0,3661.05,4186.03,3661.05
2019-01-02 07:30:00+00:00,3375.0,63622.0,,,,,,
2019-01-02 08:00:00+00:00,3591.0,64299.0,158.83,157.47,158.83,3777.02,4246.29,3777.02
2019-01-02 08:30:00+00:00,3636.0,64907.0,,,,,,
2019-01-02 09:00:00+00:00,3778.0,65277.0,1002.25,962.83,981.7,3804.86,4306.56,3881.02
2019-01-02 09:30:00+00:00,3806.0,65340.0,,,,,,
2019-01-02 10:00:00+00:00,3729.0,65208.0,1990.27,1905.01,1978.25,3692.78,4280.0,3754.96
2019-01-02 10:30:00+00:00,3726.0,65592.0,,,,,,
2019-01-02 11:00:00+00:00,3665.0,65688.0,2652.24,2535.51,2593.8,3572.65,4252.91,3623.07
2019-01-02 11:30:00+00:00,3691.0,65130.0,,,,,,
2019-01-02 12:00:00+00:00,3699.0,64797.0,2860.26,2673.06,2819.67,3444.94,4225.49,3488.72
2019-01-02 12:30:00+00:00,3707.0,64287.0,,,,,,
2019-01-02 13:00:00+00:00,3616.0,64117.0,2578.49,2383.51,2520.2,3510.32,4112.9,3546.96
2019-01-02 13:30:00+00:00,3563.0,63993.0,,,,,,
2019-01-02 14:00:00+00:00,3545.0,64017.0,1806.89,1683.57,1782.26,3572.04,4000.48,3601.94
2019-01-02 14:30:00+00:00,3523.0,64063.0,,,,,,
2019-01-02 15:00:00+00:00,3682.0,64187.0,730.83,683.76,707.83,3629.8,3888.82,3655.48
2019-01-02 15:30:00+00:00,3711.0,65342.0,,,,,,
2019-01-02 16:00:00+00:00,3909.0,66008.0,45.11,42.67,43.22,3703.55,3870.73,3726.38
2019-01-02 16:30:00+00:00,3990.0,67575.0,,,,,,
2019-01-02 17:00:00+00:00,4074.0,67254.0,0.0,0.0,0.0,3775.4,3852.6,3796.53
2019-01-02 17:30:00+00:00,4155.0,68150.0,,,,,,
2019-01-02 18:00:00+00:00,4137.0,67696.0,0.0,0.0,0.0,3845.88,3833.84,3865.73
2019-01-02 18:30:00+00:00,4114.0,66776.0,,,,,,
2019-01-02 19:00:00+00:00,4039.0,66756.0,0.0,0.0,0.0,3787.94,3814.46,3806.07
2019-01-02 19:30:00+00:00,4026.0,65907.0,,,,,,
2019-01-02 20:00:00+00:00,3818.0,65664.0,0.0,0.0,0.0,3729.04,3795.51,3745.86
2019-01-02 20:30:00+00:00,3755.0,65279.0,,,,,,
2019-01-02 21:00:00+00:00,3633.0,64701.0,0.0,0.0,0.0,3669.62,3776.1,3685.39
2019-01-02 21:30:00+00:00,3630.0,65539.0,,,,,,
2019-01-02 22:00:00+00:00,3387.0,64143.0,0.0,0.0,0.0,3500.12,3618.85,3514.79
2019-01-02 22:30:00+00:00,3351.0,64102.0,,,,,,
2019-01-02 23:00:00+00:00,3251.0,61151.0,0.0,0.0,,3330.05,3330.05,
2019-01-02 23:30:00+00:00,3044.0,60204.0,,,,,,
2019-01-03 00:00:00+00:00,2977.0,58387.0,0.0,0.0,,3160.12,3160.12,
2019-01-03 00:30:00+00:00,2986.0,57963.0,,,,,,
2019-01-03 01:00:00+00:00,2943.0,57795.0,0.0,0.0,,3021.58,3021.58,
2019-01-03 01:30:00+00:00,2903.0,57650.0,,,,,,
2019-01-03 02:00:00+00:00,2708.0,57373.0,0.0,0.0,,2882.18,2882.18,
2019-01-03 02:30:00+00:00,2662.0,57229.0,,,,,,
2019-01-03 03:00:00+00:00,2637.0,57146.0,0.0,0.0,,2742.64,2742.64,
2019-01-03 03:30:00+00:00,2622.0,57245.0,,,,,,
2019-01-03 04:00:00+00:00,2608.0,57645.0,0.0,0.0,,2575.56,2575.56,
2019-01-03 04:30:00+00:00,2613.0,58320.0,,,,,,
2019-01-03 05:00:00+00:00,2839.0,61456.0,0.0,0.0,,2408.66,2408.66,
2019-01-03 05:30:00+00:00,3037.0,62325.0,,,,,,
2019-01-03 06:00:00+00:00,3196.0,63552.0,0.0,0.0,0.0,2242.51,2242.51,2242.51
2019-01-03 06:30:00+00:00,3261.0,64670.0,,,,,,
2019-01-03 07:00:00+00:00,3527.0,65034.0,0.0,0.0,0.0,2165.31,2165.31,2165.31
2019-01-03 07:30:00+00:00,3604.0,65089.0,,,,,,
2019-01-03 08:00:00+00:00,3686.0,65270.0,171.17,171.17,171.17,2089.26,2089.26,2089.26
2019-01-03 08:30:00+00:00,3724.0,65456.0,,,,,,
2019-01-03 09:00:00+00:00,3738.0,65836.0,1038.84,1038.84,1038.84,2012.22,2012.22,2012.22
2019-01-03 09:30:00+00:00,3757.0,65647.0,,,,,,
2019-01-03 10:00:00+00:00,3707.0,65807.0,2054.45,2054.45,2054.45,2043.62,2043.62,2043.62
2019-01-03 10:30:00+00:00,3709.0,65748.0,,,,,,
2019-01-03 11:00:00+00:00,3684.0,65804.0,2757.79,2757.79,2757.79,2074.61,2074.61,2074.61
2019-01-03 11:30:00+00:00,3681.0,65538.0,,,,,,
2019-01-03 12:00:00+00:00,3674.0,65560.0,2968.58,2968.58,2968.58,2104.59,2104.59,2104.59
2019-01-03 12:30:00+00:00,3641.0,65277.0,,,,,,
2019-01-03 13:00:00+00:00,3785.0,65261.0,2656.71,2656.71,2656.71,2202.42,2202.42,2202.42
2019-01-03 13:30:00+00:00,3781.0,64953.0,,,,,,
2019-01-03 14:00:00+00:00,3778.0,65092.0,1870.32,1870.32,1870.32,2299.51,2299.51,2299.51
2019-01-03 14:30:00+00:00,3638.0,65260.0,,,,,,
2019-01-03 15:00:00+00:00,3630.0,65572.0,757.05,757.05,757.05,2396.08,2396.08,2396.08
2019-01-03 15:30:00+00:00,3661.0,66355.0,,,,,,
2019-01-03 16:00:00+00:00,3934.0,66533.0,48.42,48.42,48.42,2428.05,2428.05,2428.05
2019-01-03 16:30:00+00:00,4061.0,67516.0,,,,,,
2019-01-03 17:00:00+00:00,4160.0,67204.0,0.0,0.0,0.0,2460.33,2460.33,2460.33
2019-01-03 17:30:00+00:00,4214.0,68197.0,,,,,,
2019-01-03 18:00:00+00:00,4228.0,67950.0,0.0,0.0,0.0,2492.34,2492.34,2492.34
2019-01-03 18:30:00+00:00,4160.0,67275.0,,,,,,
2019-01-03 19:00:00+00:00,4050.0,66939.0,0.0,0.0,0.0,2525.13,2525.13,2525.13
2019-01-03 19:30:00+00:00,3997.0,65451.0,,,,,,
2019-01-03 20:00:00+00:00,3922.0,65205.0,0.0,0.0,0.0,2557.59,2557.59,2557.59
2019-01-03 20:30:00+00:00,3722.0,64836.0,,,,,,
2019-01-03 21:00:00+00:00,3680.0,64590.0,0.0,0.0,0.0,2590.21,2590.21,2590.21
2019-01-03 21:30:00+00:00,3646.0,65153.0,,,,,,
2019-01-03 22:00:00+00:00,3552.0,63928.0,0.0,0.0,0.0,2513.93,2513.93,2513.93
2019-01-03 22:30:00+00:00,3536.0,64062.0,,,,,,
2019-01-03 23:00:00+00:00,3240.0,63098.0,0.0,0.0,,2437.69,2437.69,
2019-01-03 23:30:00+00:00,3018.0,62017.0,,,,,,
2019-01-04 00:00:00+00:00,2838.0,60948.0,0.0,0.0,,2361.25,2361.25,
2019-01-04 00:30:00+00:00,2785.0,60854.0,,,,,,
2019-01-04 01:00:00+00:00,2762.0,60647.0,0.0,0.0,,2285.46,2285.46,
2019-01-04 01:30:00+00:00,2740.0,60280.0,,,,,,
2019-01-04 02:00:00+00:00,2717.0,59351.0,0.0,0.0,,2209.62,2209.62,
2019-01-04 02:30:00+00:00,2697.0,58958.0,,,,,,
2019-01-04 03:00:00+00:00,2699.0,58400.0,0.0,0.0,,2134.12,2134.12,
2019-01-04 03:30:00+00:00,2694.0,58728.0,,,,,,
2019-01-04 04:00:00+00:00,2690.0,59528.0,0.0,0.0,,2145.29,2145.29,
2019-01-04 04:30:00+00:00,2713.0,60548.0,,,,,,
2019-01-04 05:00:00+00:00,2773.0,63485.0,0.0,0.0,,2156.72,2156.72,
2019-01-04 05:30:00+00:00,2966.0,63936.0,,,,,,
2019-01-04 06:00:00+00:00,3141.0,64751.0,0.0,0.0,0.0,3112.9,2168.39,3112.9
2019-01-04 06:30:00+00:00,3234.0,65964.0,,,,,,
2019-01-04 07:00:00+00:00,3361.0,66657.0,0.0,0.0,0.0,2828.07,2056.2,2828.07
2019-01-04 07:30:00+00:00,3377.0,66860.0,,,,,,
2019-01-04 08:00:00+00:00,3596.0,67378.0,173.83,177.95,173.83,2533.94,1944.44,2533.94
2019-01-04 08:30:00+00:00,3876.0,67470.0,,,,,,
2019-01-04 09:00:00+00:00,3899.0,67400.0,1026.84,1055.44,1065.29,2280.46,1832.48,2235.58
2019-01-04 09:30:00+00:00,3766.0,67432.0,,,,,,
2019-01-04 10:00:00+00:00,3735.0,67172.0,2017.09,2118.62,2079.95,1972.54,1706.98,1937.82
2019-01-04 10:30:00+00:00,3907.0,67287.0,,,,,,
2019-01-04 11:00:00+00:00,3858.0,67339.0,2672.59,2798.98,2683.36,1668.02,1582.43,1640.75
2019-01-04 11:30:00+00:00,3842.0,66858.0,,,,,,
2019-01-04 12:00:00+00:00,3697.0,67025.0,2819.76,3001.12,2845.02,1369.74,1458.06,1345.73
2019-01-04 12:30:00+00:00,3465.0,66698.0,,,,,,
2019-01-04 13:00:00+00:00,3437.0,66605.0,2529.23,2682.86,2540.43,1433.92,1557.0,1414.23
2019-01-04 13:30:00+00:00,3417.0,65934.0,,,,,,
2019-01-04 14:00:00+00:00,3417.0,66058.0,1800.68,1870.88,1772.72,1504.18,1656.23,1484.72
2019-01-04 14:30:00+00:00,3405.0,66152.0,,,,,,
2019-01-04 15:00:00+00:00,3538.0,66193.0,737.09,752.83,711.97,1576.21,1754.93,1556.37
2019-01-04 15:30:00+00:00,3583.0,66599.0,,,,,,
2019-01-04 16:00:00+00:00,3586.0,67015.0,49.06,51.02,48.62,1746.27,1949.5,1728.38
2019-01-04 16:30:00+00:00,3787.0,68404.0,,,,,,
2019-01-04 17:00:00+00:00,3885.0,68333.0,0.0,0.0,0.0,1917.57,2144.21,1900.16
2019-01-04 17:30:00+00:00,3938.0,69459.0,,,,,,
2019-01-04 18:00:00+00:00,3779.0,69022.0,0.0,0.0,0.0,2089.21,2339.33,2072.53
2019-01-04 18:30:00+00:00,3746.0,68285.0,,,,,,
2019-01-04 19:00:00+00:00,3644.0,68053.0,0.0,0.0,0.0,2126.86,2278.27,2111.31
2019-01-04 19:30:00+00:00,3461.0,67373.0,,,,,,
2019-01-04 20:00:00+00:00,3416.0,67334.0,0.0,0.0,0.0,2165.06,2218.33,2151.57
2019-01-04 20:30:00+00:00,3398.0,66258.0,,,,,,
2019-01-04 21:00:00+00:00,3360.0,65666.0,0.0,0.0,0.0,2204.77,2157.86,2192.4
2019-01-04 21:30:00+00:00,3349.0,66595.0,,,,,,
2019-01-04 22:00:00+00:00,3299.0,65875.0,0.0,0.0,0.0,2189.65,2202.35,2178.67
2019-01-04 22:30:00+00:00,3262.0,65277.0,,,,,,
2019-01-04 23:00:00+00:00,3036.0,63625.0,0.0,0.0,,2103.4,2099.32,
2019-01-04 23:30:00+00:00,2944.0,62645.0,,,,,,
2019-01-05 00:00:00+00:00,2673.0,62561.0,0.0,0.0,,2066.36,2081.43,
2019-01-05 00:30:00+00:00,2673.0,62085.0,,,,,,
2019-01-05 01:00:00+00:00,2624.0,60452.0,0.0,0.0,,2179.44,2166.9,
2019-01-05 01:30:00+00:00,2434.0,60334.0,,,,,,
2019-01-05 02:00:00+00:00,2409.0,59281.0,0.0,0.0,,2293.16,2252.42,
2019-01-05 02:30:00+00:00,2389.0,58628.0,,,,,,
2019-01-05 03:00:00+00:00,2384.0,58480.0,0.0,0.0,,2407.66,2337.92,
2019-01-05 03:30:00+00:00,2383.0,58461.0,,,,,,
2019-01-05 04:00:00+00:00,2399.0,58297.0,0.0,0.0,,2455.61,2390.26,
2019-01-05 04:30:00+00:00,2406.0,58514.0,,,,,,
2019-01-05 05:00:00+00:00,2523.0,58418.0,0.0,0.0,,2504.02,2442.39,
2019-01-05 05:30:00+00:00,2525.0,58459.0,,,,,,
2019-01-05 06:00:00+00:00,2780.0,59463.0,0.0,0.0,0.0,2751.64,2495.37,2751.64
2019-01-05 06:30:00+00:00,2800.0,60207.0,,,,,,
2019-01-05 07:00:00+00:00,2856.0,61097.0,0.0,0.0,0.0,2857.91,2518.14,2857.91
2019-01-05 07:30:00+00:00,3060.0,61488.0,,,,,,
2019-01-05 08:00:00+00:00,3117.0,62023.0,169.09,173.96,169.09,2952.03,2540.36,2952.03
2019-01-05 08:30:00+00:00,3201.0,62369.0,,,,,,
2019-01-05 09:00:00+00:00,3396.0,63588.0,1016.44,1017.41,1003.71,3001.17,2562.24,3040.3
2019-01-05 09:30:00+00:00,3427.0,63761.0,,,,,,
2019-01-05 10:00:00+00:00,3417.0,63863.0,2015.26,1980.73,1995.42,3113.52,2577.38,3139.22
2019-01-05 10:30:00+00:00,3422.0,63978.0,,,,,,
2019-01-05 11:00:00+00:00,3362.0,63672.0,2685.27,2591.09,2604.63,3216.74,2592.77,3235.32
2019-01-05 11:30:00+00:00,3363.0,63972.0,,,,,,
2019-01-05 12:00:00+00:00,3156.0,63981.0,2905.11,2807.13,2817.69,3317.8,2608.66,3329.19
2019-01-05 12:30:00+00:00,2915.0,63372.0,,,,,,
2019-01-05 13:00:00+00:00,2846.0,63310.0,2627.73,2573.25,2534.74,3347.8,2700.13,3357.87
2019-01-05 13:30:00+00:00,2821.0,62770.0,,,,,,
2019-01-05 14:00:00+00:00,2794.0,62703.0,1868.58,1831.53,1792.36,3379.76,2791.4,3385.76
2019-01-05 14:30:00+00:00,2783.0,62554.0,,,,,,
2019-01-05 15:00:00+00:00,2765.0,62639.0,765.25,741.46,735.22,3409.47,2882.49,3413.37
2019-01-05 15:30:00+00:00,2745.0,62727.0,,,,,,
2019-01-05 16:00:00+00:00,2847.0,63045.0,52.62,50.95,51.47,3309.84,2896.25,3312.76
2019-01-05 16:30:00+00:00,2966.0,63917.0,,,,,,
2019-01-05 17:00:00+00:00,3401.0,64228.0,0.0,0.0,0.0,3209.14,2909.92,3211.05
2019-01-05 17:30:00+00:00,3421.0,65414.0,,,,,,
2019-01-05 18:00:00+00:00,3404.0,65180.0,0.0,0.0,0.0,3108.36,2924.08,3109.09
2019-01-05 18:30:00+00:00,3399.0,64833.0,,,,,,
2019-01-05 19:00:00+00:00,3382.0,64775.0,0.0,0.0,0.0,3031.36,2834.45,3031.83
2019-01-05 19:30:00+00:00,3188.0,64047.0,,,,,,
2019-01-05 20:00:00+00:00,2920.0,63925.0,0.0,0.0,0.0,2953.6,2745.05,2954.48
2019-01-05 20:30:00+00:00,2894.0,63403.0,,,,,,
2019-01-05 21:00:00+00:00,2866.0,63073.0,0.0,0.0,0.0,2876.16,2655.42,2877.07
2019-01-05 21:30:00+00:00,2867.0,63989.0,,,,,,
2019-01-05 22:00:00+00:00,2859.0,63247.0,0.0,0.0,0.0,2757.97,2580.45,2758.32
2019-01-05 22:30:00+00:00,2874.0,63114.0,,,,,,
2019-01-05 23:00:00+00:00,2669.0,62544.0,0.0,0.0,,2518.46,2488.68,
2019-01-05 23:30:00+00:00,2624.0,60930.0,,,,,,
2019-01-06 00:00:00+00:00,2574.0,59599.0,0.0,0.0,,2402.82,2368.0,
2019-01-06 00:30:00+00:00,2530.0,59638.0,,,,,,
2019-01-06 01:00:00+00:00,2513.0,58135.0,0.0,0.0,,2453.52,2433.41,
2019-01-06 01:30:00+00:00,2338.0,57149.0,,,,,,
2019-01-06 02:00:00+00:00,2337.0,55776.0,0.0,0.0,,2502.88,2498.26,
2019-01-06 02:30:00+00:00,2284.0,55557.0,,,,,,
2019-01-06 03:00:00+00:00,2259.0,56239.0,0.0,0.0,,2552.12,2562.27,
2019-01-06 03:30:00+00:00,2246.0,56265.0,,,,,,
2019-01-06 04:00:00+00:00,2226.0,55859.0,0.0,0.0,,2453.59,2523.02,
2019-01-06 04:30:00+00:00,2225.0,56062.0,,,,,,
2019-01-06 05:00:00+00:00,2242.0,56551.0,0.0,0.0,,2354.96,2483.49,
2019-01-06 05:30:00+00:00,2240.0,56613.0,,,,,,
2019-01-06 06:00:00+00:00,2263.0,56706.0,0.0,0.0,0.0,2436.38,2443.8,2436.38
2019-01-06 06:30:00+00:00,2265.0,56789.0,,,,,,
2019-01-06 07:00:00+00:00,2298.0,57351.0,0.0,0.0,0.0,2317.92,2315.62,2317.92
2019-01-06 07:30:00+00:00,2483.0,57378.0,,,,,,
2019-01-06 08:00:00+00:00,2546.0,59080.0,174.04,166.01,174.04,2193.98,2186.89,2193.98
2019-01-06 08:30:00+00:00,2551.0,60080.0,,,,,,
2019-01-06 09:00:00+00:00,2699.0,61466.0,933.15,923.21,966.97,1919.18,2058.5,2068.11
2019-01-06 09:30:00+00:00,2735.0,61807.0,,,,,,
2019-01-06 10:00:00+00:00,2757.0,62194.0,1854.17,1781.76,1891.04,1896.42,2062.19,2009.79
2019-01-06 10:30:00+00:00,2948.0,62539.0,,,,,,
2019-01-06 11:00:00+00:00,2933.0,63400.0,2517.28,2411.73,2504.52,1858.7,2065.54,1949.18
2019-01-06 11:30:00+00:00,2936.0,63756.0,,,,,,
2019-01-06 12:00:00+00:00,2944.0,62821.0,2744.82,2649.48,2704.62,1814.82,2068.77,1888.88
2019-01-06 12:30:00+00:00,2772.0,61897.0,,,,,,
2019-01-06 13:00:00+00:00,2702.0,61674.0,2480.64,2370.75,2448.83,1837.48,2024.54,1898.47
2019-01-06 13:30:00+00:00,2676.0,61114.0,,,,,,
2019-01-06 14:00:00+00:00,2646.0,60937.0,1788.2,1669.47,1741.12,1856.45,1980.91,1908.52
2019-01-06 14:30:00+00:00,2631.0,60802.0,,,,,,
2019-01-06 15:00:00+00:00,2605.0,62168.0,716.7,675.97,712.32,1873.86,1938.25,1918.68
2019-01-06 15:30:00+00:00,2601.0,62442.0,,,,,,
2019-01-06 16:00:00+00:00,2703.0,63414.0,49.61,47.48,47.79,1935.14,1951.79,1974.66
2019-01-06 16:30:00+00:00,2891.0,64227.0,,,,,,
2019-01-06 17:00:00+00:00,3086.0,64333.0,0.0,0.0,0.0,1995.27,1965.04,2030.33
2019-01-06 17:30:00+00:00,3260.0,65672.0,,,,,,
2019-01-06 18:00:00+00:00,3289.0,65526.0,0.0,0.0,0.0,2053.81,1978.0,2085.94
2019-01-06 18:30:00+00:00,3290.0,64954.0,,,,,,
2019-01-06 19:00:00+00:00,3264.0,65012.0,0.0,0.0,0.0,2087.93,2026.08,2117.63
2019-01-06 19:30:00+00:00,3214.0,64586.0,,,,,,
2019-01-06 20:00:00+00:00,3110.0,63625.0,0.0,0.0,0.0,2121.7,2074.35,2148.78
2019-01-06 20:30:00+00:00,2919.0,63039.0,,,,,,
2019-01-06 21:00:00+00:00,2841.0,63993.0,0.0,0.0,0.0,2155.16,2121.85,2179.86
2019-01-06 21:30:00+00:00,2869.0,65138.0,,,,,,
2019-01-06 22:00:00+00:00,2768.0,64249.0,0.0,0.0,0.0,2152.83,2087.31,2175.66
2019-01-06 22:30:00+00:00,2729.0,64451.0,,,,,,
2019-01-06 23:00:00+00:00,2391.0,63496.0,0.0,0.0,,1948.38,2127.93,
2019-01-06 23:30:00+00:00,2260.0,62298.0,,,,,,
2019-01-07 00:00:00+00:00,2248.0,60657.0,0.0,0.0,,1970.11,2143.08,
2019-01-07 00:30:00+00:00,2264.0,60820.0,,,,,,
2019-01-07 01:00:00+00:00,2259.0,59846.0,0.0,0.0,,1894.95,2061.78,
2019-01-07 01:30:00+00:00,2239.0,59304.0,,,,,,
2019-01-07 02:00:00+00:00,2237.0,58904.0,0.0,0.0,,1818.62,1979.9,
2019-01-07 02:30:00+00:00,2232.0,58380.0,,,,,,
2019-01-07 03:00:00+00:00,2231.0,58305.0,0.0,0.0,,1741.7,1897.72,
2019-01-07 03:30:00+00:00,2224.0,58475.0,,,,,,
2019-01-07 04:00:00+00:00,2253.0,59252.0,0.0,0.0,,1665.86,1810.97,
2019-01-07 04:30:00+00:00,2274.0,60011.0,,,,,,
2019-01-07 05:00:00+00:00,2475.0,63087.0,0.0,0.0,,1589.98,1724.5,
2019-01-07 05:30:00+00:00,2629.0,64585.0,,,,,,
2019-01-07 06:00:00+00:00,2875.0,65741.0,0.0,0.0,0.0,1592.09,1637.97,1592.09
2019-01-07 06:30:00+00:00,3016.0,66405.0,,,,,,
2019-01-07 07:00:00+00:00,3134.0,67338.0,0.0,0.0,0.0,1596.77,1761.55,1596.77
2019-01-07 07:30:00+00:00,3155.0,67305.0,,,,,,
2019-01-07 08:00:00+00:00,3369.0,68015.0,176.87,184.4,176.87,1570.89,1884.74,1570.89
2019-01-07 08:30:00+00:00,3391.0,67906.0,,,,,,
2019-01-07 09:00:00+00:00,3432.0,68462.0,964.15,986.09,945.5,1503.51,2007.99,1537.62
2019-01-07 09:30:00+00:00,3450.0,68390.0,,,,,,
2019-01-07 10:00:00+00:00,3425.0,68427.0,1887.33,1902.77,1783.32,1679.27,2145.0,1704.21
2019-01-07 10:30:00+00:00,3421.0,68164.0,,,,,,
2019-01-07 11:00:00+00:00,3364.0,67752.0,2466.32,2436.58,2335.54,1855.36,2282.03,1869.13
2019-01-07 11:30:00+00:00,3239.0,67401.0,,,,,,
2019-01-07 12:00:00+00:00,3239.0,66832.0,2572.4,2528.32,2545.55,2022.66,2419.53,2030.88
2019-01-07 12:30:00+00:00,3230.0,66310.0,,,,,,
2019-01-07 13:00:00+00:00,3202.0,66550.0,2333.75,2292.66,2329.0,2329.53,2657.73,2327.59
2019-01-07 13:30:00+00:00,3109.0,66132.0,,,,,,
2019-01-07 14:00:00+00:00,3098.0,66222.0,1620.33,1605.56,1681.26,2632.69,2896.4,2626.44
2019-01-07 14:30:00+00:00,3079.0,65942.0,,,,,,
2019-01-07 15:00:00+00:00,3064.0,65955.0,679.61,663.1,706.65,2932.74,3135.31,2923.25
2019-01-07 15:30:00+00:00,3068.0,66424.0,,,,,,
2019-01-07 16:00:00+00:00,3126.0,67202.0,46.72,45.84,50.51,3287.95,3592.56,3275.95
